City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
281,Grand Gaube,MU,73.4,very heavy rain,-20.01,57.66,Veranda Paul et Virginie Hotel & Spa
282,Raudeberg,NO,48.0,moderate rain,61.99,5.14,Nordre Silda.
283,Khalkhal,IR,24.64,scattered clouds,37.62,48.53,Khalkhal Tourist Hotel
286,Nowy Dwor Gdanski,PL,35.01,few clouds,54.21,19.12,Ranczo Ryki
287,Yichang,CN,42.4,overcast clouds,30.77,111.32,Yichang Shanzhashu Inn
288,Souris,CA,30.0,light snow,46.36,-62.25,McLean House Inn
289,Port Elizabeth,US,44.01,overcast clouds,39.31,-74.98,HAMMER RUN
290,Half Moon Bay,US,57.0,clear sky,37.46,-122.43,"The Ritz-Carlton, Half Moon Bay"
291,Nyrob,RU,22.46,light snow,60.74,56.73,Gostinitsa
292,Gedo,ET,62.13,light rain,9.01,37.45,Gulele Hotel
293,Nouadhibou,MR,71.6,scattered clouds,20.93,-17.03,El Medina
294,Kysucke Nove Mesto,SK,30.0,broken clouds,49.3,18.78,Motel Skalka
295,Calvia,ES,53.01,clear sky,39.57,2.51,Castell Son Claret
296,Hirara,JP,68.95,scattered clouds,24.8,125.28,Hotel Atoll Emerald Miyakojima
297,Cockburn Town,TC,78.8,scattered clouds,21.46,-71.14,Osprey Beach Hotel
298,Cayenne,GF,80.6,light rain,4.94,-52.33,Hôtel Le Dronmi
299,Shumskiy,RU,16.5,broken clouds,54.83,99.13,
300,Nemuro,JP,25.92,scattered clouds,43.32,145.57,Hotel Ekahashi / Vacation STAY 8604
301,Tautira,PF,84.2,few clouds,-17.73,-149.15,Pension Oaoa
302,Bonavista,CA,30.65,broken clouds,48.65,-53.11,Abbott's Bed & Breakfast
303,Touros,BR,84.2,scattered clouds,-5.2,-35.46,INN NEW HORIZON
304,Saint Anthony,US,28.4,light snow,43.97,-111.68,Hunter's Escape
305,Calama,CL,71.6,scattered clouds,-22.46,-68.93,Park Hotel Calama
306,Faya,SA,59.0,clear sky,18.39,42.45,مقبرة ال مجمل
307,Magadan,RU,15.44,scattered clouds,59.56,150.8,Magadan hotel
308,Yeniseysk,RU,23.97,light snow,58.45,92.17,"""Domino"""
309,Guerrero Negro,MX,69.24,clear sky,27.97,-114.04,The Halfway Inn
310,Kingaroy,AU,68.0,broken clouds,-26.54,151.84,Ascot Motel Kingaroy
313,Ruston,US,68.0,clear sky,32.52,-92.64,"Country Inn & Suites by Radisson, Ruston, LA"
314,Nizhnyaya Tavda,RU,16.54,few clouds,57.67,66.17,
315,Hamilton,CA,37.0,broken clouds,43.26,-79.87,Sheraton Hamilton Hotel
316,Port Macquarie,AU,72.0,overcast clouds,-31.43,152.91,Rydges Port Macquarie
317,Noyabrsk,RU,24.67,light snow,63.2,75.45,Hotel Uyutnaya
318,Riyadh,SA,50.0,broken clouds,24.63,46.72,Al Salam Hotel
320,Zschopau,DE,37.99,scattered clouds,50.75,13.07,Hotel Gasthof Zur Linde
321,Albert,FR,45.0,overcast clouds,50.0,2.65,Hotel Restaurant de la Basilique
322,Kailua,US,77.0,light rain,21.39,-157.74,Sheffield House Bed & Breakfast
323,San Cristobal,HN,67.8,light rain,14.68,-86.92,
324,Bintulu,MY,77.0,broken clouds,3.17,113.03,900 Boutique INN
325,Tabligbo,TG,82.4,haze,6.59,1.5,Maison KLOKOU Benjamino Didino
326,Mehamn,NO,26.6,broken clouds,71.03,27.85,Mehamn Arctic Hotel AS
327,Eyl,SO,78.53,clear sky,7.98,49.82,Amiin Hotel
331,San Lawrenz,MT,57.99,clear sky,36.06,14.2,San Andrea Hotel
332,Jacksonville,US,60.01,clear sky,30.33,-81.66,Hyatt Regency Jacksonville Riverfront
333,Manakara,MG,74.34,moderate rain,-22.14,48.01,La Residence Manakara
334,Chiguayante,CL,66.2,broken clouds,-36.93,-73.02,Moteles Manquimavida
335,Camacha,PT,62.6,few clouds,33.08,-16.33,Hotel Porto Santo & Spa
336,Airai,TL,69.15,overcast clouds,-8.93,125.41,Juvinal Martin
337,Jawhar,IN,69.31,clear sky,19.91,73.23,Hotel Sankalp
338,Henties Bay,,64.0,broken clouds,-22.12,14.28,Fishermans Guest House
339,Yulara,AU,64.4,overcast clouds,-25.24,130.99,Desert Gardens Hotel - Ayers Rock Resort
340,Kimberley,ZA,80.6,light rain,-28.74,24.76,Welgewandel Guesthouse
341,Caceres,CO,81.03,light rain,5.53,-74.53,
342,Isabela,PH,70.11,light rain,10.2,122.99,Manolita
343,Otofuke,JP,18.1,clear sky,43.02,143.2,帯広リゾートホテル
344,Carnarvon,ZA,77.09,scattered clouds,-30.97,22.13,Maritza Bed & Breakfast
345,Mandalgovi,MN,5.59,clear sky,45.76,106.27,Ганбат.В
346,Dongsheng,CN,48.29,light rain,29.72,112.52,Xianghong Hotel
347,Guapo,CN,35.98,overcast clouds,34.48,109.71,Huarui Hotel
350,Glens Falls,US,36.0,broken clouds,43.31,-73.64,Super 8 by Wyndham Queensbury Glens Falls
351,Saint-Augustin,CA,24.01,broken clouds,45.63,-73.98,Chez Felicia
352,Cabedelo,BR,84.2,scattered clouds,-6.97,-34.84,Lua Mansa Pousada
353,Aswan,EG,51.8,clear sky,24.09,32.9,Nuba Nile
354,Sobolevo,RU,27.5,clear sky,54.43,31.9,
355,Zurrieq,MT,57.99,clear sky,35.83,14.47,Ta' Bertu Host Family Bed & Breakfast
356,Bilma,NE,54.73,few clouds,18.69,12.92,Expeditions Ténére voyages
357,Laurel,US,43.0,overcast clouds,39.1,-76.85,Days Inn & Suites by Wyndham Laurel Near Fort Meade
358,Rassvet,RU,33.1,overcast clouds,49.11,45.47,
359,Urdoma,RU,23.13,light snow,61.74,48.55,Vikonda
361,Polis,CY,53.6,scattered clouds,35.04,32.42,Marion
362,Tallahassee,US,60.01,clear sky,30.44,-84.28,Four Points by Sheraton Tallahassee Downtown
363,Salekhard,RU,17.92,broken clouds,66.54,66.62,Hotel 89
364,Saint-Francois,FR,37.99,clear sky,46.42,3.91,Manoir Du Bonheur
365,Sur,OM,70.81,scattered clouds,22.57,59.53,Sur Plaza Hotel
366,Soyo,AO,84.2,few clouds,-6.13,12.37,Hotel Mpampa
367,Vitre,FR,44.6,overcast clouds,48.12,-1.21,Hotel ibis Vitre Centre
368,Yumen,CN,12.04,overcast clouds,40.29,97.04,玉门宾馆
369,Grindavik,IS,37.4,broken clouds,63.84,-22.43,Northern Light Inn & Max's Restaurant
370,Noumea,NC,78.01,light rain,-22.28,166.46,Hôtel Le Lagon
371,Saint-Joseph,FR,52.0,clear sky,43.56,6.97,Hôtel Château de la Tour
372,Banapur,IN,63.73,clear sky,19.78,85.18,Uttarayani market
374,Hasaki,JP,30.2,few clouds,35.73,140.83,Inubosaki Kanko Hotel
375,Preobrazheniye,RU,16.52,clear sky,42.9,133.91,Campsite Orlan
376,Port Hawkesbury,CA,30.0,snow,45.62,-61.36,Hearthstone Inn Port Hawkesbury
377,Port Shepstone,ZA,73.62,light rain,-30.74,30.45,My Den Beachfront B&B And Self-Catering
378,Margate,AU,50.0,clear sky,-43.03,147.26,Villa Howden
379,Nabire,ID,72.61,light rain,-3.36,135.5,Hotel Nusantara Nabire
380,Jodhpur,IN,61.03,clear sky,26.3,73.04,Umaid Bhawan Palace
382,Nkhotakota,MW,81.52,light rain,-12.93,34.3,Sitima Inn
383,Khasan,RU,19.15,clear sky,42.43,130.64,Krako Motorkár
384,Lieksa,FI,21.79,clear sky,63.32,30.02,Kaatrahovi
385,Kidero,RU,24.46,clear sky,42.19,45.96,
386,Lufilufi,WS,78.01,broken clouds,-13.87,-171.6,Leuaina Beach Resort and Spa
387,Adrar,DZ,59.0,clear sky,27.87,-0.29,s.e.t.setif entenne d'adrar
388,Talnakh,RU,23.0,shower snow,69.49,88.39,Talnakh Hotel
389,Mwinilunga,ZM,65.3,light rain,-11.73,24.43,Kwakuwahi Lodge
390,Alice Springs,AU,66.2,overcast clouds,-23.7,133.88,Desert Palms Alice Springs
391,Laramie,US,32.0,scattered clouds,41.31,-105.59,Ramada by Wyndham Laramie
392,Marystown,CA,35.01,snow,47.17,-55.16,Marystown Hotel & Convention Centre
393,Tual,ID,83.37,overcast clouds,-5.67,132.75,Grand Vilia Hotel
394,Sitka,US,52.0,clear sky,37.17,-99.65,
395,Ewa Beach,US,77.0,light rain,21.32,-158.01,Parkside By Gentry
396,Jaisalmer,IN,63.07,few clouds,26.91,70.91,Hotel Fifu
397,Ambilobe,MG,78.94,light rain,-13.19,49.05,Hôtel & Restaurant DIANA Ambilobe
398,Olinda,AU,55.99,light rain,-37.84,145.39,Mary Cards Coach House
399,Tamparan,PH,61.65,scattered clouds,7.88,124.34,
400,Zhoucheng,CN,51.8,broken clouds,31.35,119.33,Jinfeng Hotel
401,Viedma,AR,77.11,overcast clouds,-40.81,-62.99,Hotel casa crespo
402,Vila,IT,46.0,clear sky,45.18,8.4,Parcheggio camper Coniolo
403,Tadine,NC,73.53,clear sky,-21.55,167.88,
404,Makakilo City,US,77.0,light rain,21.35,-158.09,Marriott's Ko Olina Beach Club
405,Sao Felix Do Xingu,BR,84.18,light rain,-6.64,-51.99,Apart Hotel Rio Xingu
406,Russkaya Polyana,RU,17.1,clear sky,53.78,73.88,Diamond Hotel
407,Yar-Sale,RU,16.83,clear sky,66.83,70.83,Yalemd
408,Soc Trang,VN,71.6,broken clouds,9.6,105.98,Khách Sạn Hải Yến
409,Monrovia,LR,77.0,haze,6.33,-10.8,Eco-Hotel Hall & Restaurant
411,Paso De Los Toros,UY,86.97,few clouds,-32.81,-56.52,Complejo Isabelino
412,The Valley,AI,84.2,few clouds,18.22,-63.06,CeBlue Villas & Beach Resort
414,Necochea,AR,70.0,overcast clouds,-38.55,-58.74,dyd -mar Hotel
415,Hualmay,PE,79.66,broken clouds,-11.1,-77.61,Hotel Restaurant Turístico Casablanca
416,Hovd,NO,45.0,broken clouds,63.83,10.7,
417,Saint George,GR,44.6,overcast clouds,39.45,22.34,MX PARK KYPARISSOS
418,Flin Flon,CA,12.2,light snow,54.77,-101.88,Victoria Inn Flin Flon
419,Ampanihy,MG,75.58,clear sky,-24.69,44.75,Sharron Bungalow
420,Sulangan,PH,80.71,light rain,11.14,123.72,Maia's Beach Resort
421,Beloha,MG,74.44,clear sky,-25.17,45.06,
422,Meiganga,CM,73.69,few clouds,6.52,14.29,Da'tou Hotel
423,San Quintin,PH,68.4,scattered clouds,17.54,120.52,San Quintin River Resort
424,Angoche,MZ,77.14,moderate rain,-16.23,39.91,Guest House HESADA
425,Kavieng,PG,84.24,moderate rain,-2.57,150.8,Nusa Island Retreat
426,Sault Sainte Marie,CA,28.4,light rain,46.49,-84.36,Kewadin Casinos – Sault Ste. Marie
427,Los Llanos De Aridane,ES,64.4,few clouds,28.66,-17.92,Valle Aridane
428,Vallenar,CL,72.52,scattered clouds,-28.58,-70.76,Humacao Bed & Breakfast
429,Udomlya,RU,29.84,light snow,57.88,35.0,Rus'
430,Chara,GR,44.6,overcast clouds,39.42,22.43,
431,Seidu,NG,85.01,overcast clouds,8.32,4.47,
432,Isangel,VU,77.0,light rain,-19.55,169.27,Volcano Sea View Tree House
433,San Carlos De Bariloche,AR,55.4,light intensity drizzle,-41.13,-71.31,Hotel Patagonia
434,Kawalu,ID,71.6,light rain,-7.38,108.21,West Jontor
435,Nivala,FI,21.0,broken clouds,63.93,24.96,Hotelli Huiskankorpi / Aseman majatalo
436,Verkhnyaya Inta,RU,13.78,broken clouds,65.99,60.32,
437,Sivas,TR,21.2,broken clouds,39.75,37.01,Sivas Sultan Otel
438,Kez,RU,24.8,overcast clouds,57.9,53.72,Gostinitsa Uyut Kez
439,Pueblo,US,46.4,clear sky,38.25,-104.61,Hampton Inn & Suites Pueblo-Southgate
440,Inongo,CD,78.6,overcast clouds,-1.93,18.29,Hotel Du Lac
441,Cruzeiro Do Sul,BR,89.6,broken clouds,-7.63,-72.67,Casa Rosa
442,Detchino,RU,26.6,few clouds,54.81,36.31,house 48
444,San Francisco,CO,66.2,broken clouds,1.17,-76.88,Estación de Policía San Francisco
445,Mezen,RU,16.16,few clouds,65.85,44.24,
446,Mercedes,UY,88.0,few clouds,-33.25,-58.03,Gran Hotel Brisas del Hum
448,Owando,CG,78.62,scattered clouds,-0.49,15.91,Exaunel Hotel Owando
450,Sri Aman,MY,73.4,overcast clouds,1.24,111.46,Seri Simanggang Hotel
451,Vavoua,CI,83.98,clear sky,7.38,-6.48,Hotel La Sougoun
452,Port Lincoln,AU,60.51,broken clouds,-34.72,135.86,Port Lincoln Hotel
453,Lamu,CN,16.74,overcast clouds,35.77,102.37,
455,Banda Aceh,ID,72.0,clear sky,5.56,95.32,OYO 884 Rumoh PMI Hotel
456,Hanna,CA,30.99,clear sky,51.64,-111.93,"West View Motel, Hanna, AB"
457,Lazaro Cardenas,MX,66.0,clear sky,28.39,-105.62,Hotel Los Naranjos
458,Nuuk,GL,15.8,light snow,64.17,-51.74,Vandrehuset
459,Ferzikovo,RU,26.6,few clouds,54.52,36.76,
460,Vila Velha,BR,86.0,scattered clouds,-3.71,-38.6,Hotel Iparana Paradise
461,Suratgarh,IN,60.4,overcast clouds,29.32,73.9,Maharaja Hotel
462,Mumford,GH,79.05,clear sky,5.26,-0.76,Spanish Villa
463,Morgan City,US,66.0,clear sky,29.7,-91.21,Hampton Inn & Suites Morgan City
464,Pisco,PE,73.0,broken clouds,-13.71,-76.2,Hostal San Isidro Oficial
465,Tsevie,TG,82.4,haze,6.43,1.21,Hotel Melissa
466,Morgantown,US,35.6,overcast clouds,39.63,-79.96,Morgantown Marriott at Waterfront Place
467,Vardo,US,39.2,overcast clouds,39.62,-77.74,Holiday Inn Express & Suites Hagerstown
469,Parana,BR,89.6,broken clouds,-7.52,-72.89,
470,Kedrovyy,RU,32.0,scattered clouds,56.17,91.82,
471,Seoul,KR,33.8,broken clouds,37.57,126.98,Lotte Hotel Seoul
472,Zaria,NG,72.34,overcast clouds,11.11,7.72,A.B.U Hotels
473,Bacong,PH,77.04,scattered clouds,6.14,124.31,Milbuk Resto Bar and Grill
474,Gunjur,GM,75.2,haze,13.18,-16.76,Boboi Beach Lodge
475,Ivanava,BY,31.6,overcast clouds,52.14,25.53,Bed&Breakfast Valeria
476,Salalah,OM,77.0,scattered clouds,17.01,54.1,HAMDAN PLAZA HOTEL
477,Talara,PE,62.6,broken clouds,-4.58,-81.27,Hostal Oro Negro
478,Dibulla,CO,86.0,few clouds,11.27,-73.31,Hospedaje Dibulla Beach
479,Limbang,BN,82.0,broken clouds,4.75,115.01,Purnama Hotel
480,San Isidro,CR,84.2,light rain,10.02,-84.06,Bibi's B and B
481,Maun,BW,69.8,scattered clouds,-19.99,23.42,Enviro Villa
482,Pinega,RU,15.62,clear sky,64.7,43.39,"Gostevoy Dom Ooo ""Pinezh'yeles"""
484,Bima,ID,72.77,overcast clouds,-8.45,118.73,Lambitu Hotel
485,Mahanoro,MG,82.17,light rain,-19.9,48.8,Hôtel Mon Désir
486,Kikwit,CD,73.18,light rain,-5.04,18.82,Centre D'Accueil Protestant
487,Khani,GE,33.8,clear sky,41.96,42.96,
488,Novyy Urengoy,RU,18.48,broken clouds,66.08,76.63,Hotel Urengoy
489,Aguie,NE,68.54,few clouds,13.51,7.78,
490,Sosva,RU,21.56,overcast clouds,59.17,61.86,Gostinitsa
491,Tarakan,ID,78.76,light rain,3.3,117.63,Hotel D' CaLia Tarakan
492,Codrington,AU,71.6,broken clouds,-28.95,153.24,
495,Petropavlovsk-Kamchatskiy,RU,26.6,broken clouds,53.05,158.65,"ООО ""Гостиничный комплекс ""Петропавловск"""
496,Nodeland,NO,46.99,overcast clouds,58.16,7.84,Dom Norwegia
497,Riachao Do Jacuipe,BR,85.86,light rain,-11.81,-39.39,Riachão Palace Hotel
498,Port Keats,AU,83.01,light rain,-14.25,129.55,TDC Village (Hundred Man Camp)
499,Karsava,LV,27.93,overcast clouds,56.78,27.69,Motelis Akas
500,Lodwar,KE,88.95,clear sky,3.12,35.6,Turkwel Lodge
501,Abu Samrah,SY,47.61,scattered clouds,35.3,37.18,
502,Marfino,RU,32.0,broken clouds,56.07,37.56,Arthurs Village & SPA Hotel
503,Lobito,AO,79.74,broken clouds,-12.35,13.55,Casa Rosa Hotel Residence
504,Sines,PT,54.0,clear sky,37.96,-8.87,Hotel Sinerama
505,Hudson Bay,CA,14.23,clear sky,52.86,-102.4,Norwood Motel LTD
506,Pijijiapan,MX,86.88,clear sky,15.69,-93.21,Hotel Rosita
507,Phangnga,TH,75.2,few clouds,8.45,98.53,Muang Thong Hotel
508,Northam,AU,64.99,clear sky,-31.65,116.67,Northam Motel
509,Kangaatsiaq,GL,6.98,light snow,68.31,-53.46,
510,Neiafu,TO,80.6,scattered clouds,-18.65,-173.98,Mystic Sands
511,Lubyany,RU,30.2,broken clouds,56.04,51.4,
512,Palana,RU,4.93,clear sky,59.08,159.95,
513,La Ronge,CA,3.2,few clouds,55.1,-105.3,Northland Motor Hotel
517,Surt,LY,55.2,scattered clouds,31.21,16.59,City Hotel
518,Katsuura,JP,37.4,scattered clouds,33.93,134.5,喜楽の湯
519,Aitape,PG,83.75,moderate rain,-3.15,142.36,
520,Kabalo,CD,71.65,light rain,-6.05,26.92,
521,Granard,IE,48.79,overcast clouds,53.78,-7.49,The Greville Arms Granard
522,Muhos,FI,23.0,broken clouds,64.81,26.0,Montta - active camping / campsite Montan
523,Wanning,AT,35.01,broken clouds,48.64,13.53,Hotel Zur Post
524,Lewiston,US,33.8,overcast clouds,44.1,-70.21,Hilton Garden Inn Auburn Riverwatch
525,Tuatapere,NZ,46.99,light rain,-46.13,167.69,Ron and Tony's Bed & Breakfast
526,Port-Gentil,GA,82.4,scattered clouds,-0.72,8.78,Fengshui Residence
528,Saint-Louis,SN,82.4,dust,16.03,-16.5,Auberge de Jeunesse du Sud
529,Kaduna,NG,77.95,overcast clouds,10.52,7.44,HAMDALA HOTEL
531,Rock Sound,BS,70.9,broken clouds,24.9,-76.2,Rock Sound Club
532,Sechura,PE,71.1,scattered clouds,-5.56,-80.82,Hospedaje Costa Bella
533,Eureka,US,53.01,few clouds,40.8,-124.16,Eureka Inn
534,Tiarei,PF,84.2,few clouds,-17.53,-149.33,Le Rocher de Tahiti
536,Roebourne,AU,83.79,light rain,-20.77,117.15,Harding River Caravan Park
537,Port Hedland,AU,84.2,overcast clouds,-20.31,118.58,The Esplanade Hotel
538,Jalu,LY,53.4,scattered clouds,29.03,21.55,Jalu Hotel
540,Shyroke,UA,33.33,overcast clouds,47.96,38.23,База отдыха «КАПИНУС»
541,Achern,DE,37.99,clear sky,48.63,8.07,Hotel Schwarzwälder Hof Achern / Restaurant Chez Georges
542,Barranca,PE,70.88,scattered clouds,-10.75,-77.76,El Olivar Hospedaje
544,Wesselsbron,ZA,73.99,light rain,-27.85,26.36,Wesselsbron Lodge
545,Oranjemund,ZA,65.53,clear sky,-28.55,16.43,Sperrgebiet Guest House
546,Safi,MA,53.33,clear sky,32.3,-9.24,Hôtel Abda
547,Cutervo,PE,69.6,light rain,-6.38,-78.82,Hotel Arena Blanca Cutervo
548,Bontang,ID,76.98,light rain,0.12,117.47,"Guest House Badak LNG,Bontang,Kaliantan Timur"
550,Xuddur,SO,85.15,scattered clouds,4.12,43.89,Banjanay Hotel
551,Grafton,AU,72.0,broken clouds,-29.69,152.93,Glenwood Tourist Park & Motel
552,Pahrump,US,55.99,clear sky,36.21,-115.98,Best Western Pahrump Oasis
553,Bathsheba,BB,80.6,light intensity shower rain,13.22,-59.52,Atlantis Hotel
554,Havoysund,NO,26.6,broken clouds,71.0,24.66,Arctic View Glamping & Restaurant
555,Hengelo,NL,44.01,overcast clouds,52.27,6.79,City Hotel Hengelo
556,Kozhva,RU,10.0,scattered clouds,65.11,57.05,Gostinicha IP Kayuda Olga Aleksandrovna
557,Kamenka,MD,34.0,overcast clouds,48.03,28.7,Vila Dora
558,Montreal,CA,24.01,broken clouds,45.5,-73.61,Comfort Suites Downtown
559,Christchurch,NZ,59.0,scattered clouds,-43.53,172.64,"Chateau on the Park - Christchurch, a DoubleTree by Hilton"
560,Baykit,RU,9.57,overcast clouds,61.68,96.39,Gostinitsa
561,Laguna,BZ,73.4,broken clouds,16.17,-88.94,Laguna Maya Lodge
562,Khrebtovaya,RU,6.51,scattered clouds,56.71,104.25,
